18:55:41 INFO  manager.ApplicationManager - Tests stars with Chrome
18:56:06 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0618fd72c08cc6f5575a206e050bb916)] -> xpath: //a[text()=' Log in ']]
18:56:06 INFO  manager.MyListener - Start search element by locator-->By.xpath: //input[@id='email']
18:56:06 INFO  manager.MyListener - The element with locator-->By.xpath: //input[@id='email'] was found
18:56:06 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0618fd72c08cc6f5575a206e050bb916)] -> xpath: //input[@id='email']]
18:56:06 INFO  manager.MyListener - Start search element by locator-->By.xpath: //input[@id='password']
18:56:06 INFO  manager.MyListener - The element with locator-->By.xpath: //input[@id='password'] was found
18:56:06 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0618fd72c08cc6f5575a206e050bb916)] -> xpath: //input[@id='password']]
18:56:06 INFO  manager.MyListener - Start search element by locator-->By.xpath: //div[text()="It'snot look like email"]
18:56:06 INFO  manager.MyListener - The element with locator-->By.xpath: //div[text()="It'snot look like email"] was found
18:56:06 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@type='submit']
18:56:06 INFO  manager.MyListener - The element with locator-->By.xpath: //button[@type='submit'] was found
18:56:06 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[text()='Ok']
18:56:21 INFO  manager.MyListener - The element with locator-->By.xpath: //button[text()='Ok'] was found
18:56:21 INFO  manager.MyListener - Start search element by locator-->By.xpath: //a[contains(text(),'Logout')]
18:56:36 INFO  manager.MyListener - The element with locator-->By.xpath: //a[contains(text(),'Logout')] was found
18:56:36 INFO  manager.MyListener - Start search element by locator-->By.xpath: //a[text()=' Log in ']
18:56:36 INFO  manager.MyListener - The element with locator-->By.xpath: //a[text()=' Log in '] was found
18:56:36 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0618fd72c08cc6f5575a206e050bb916)] -> xpath: //a[text()=' Log in ']]
18:56:36 INFO  manager.MyListener - Start search element by locator-->By.xpath: //input[@id='email']
18:56:37 INFO  manager.MyListener - The element with locator-->By.xpath: //input[@id='email'] was found
18:56:37 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0618fd72c08cc6f5575a206e050bb916)] -> xpath: //input[@id='email']]
18:56:37 INFO  manager.MyListener - Start search element by locator-->By.xpath: //input[@id='password']
18:56:37 INFO  manager.MyListener - The element with locator-->By.xpath: //input[@id='password'] was found
18:56:37 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0618fd72c08cc6f5575a206e050bb916)] -> xpath: //input[@id='password']]
18:56:37 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@type='submit']
18:56:37 INFO  manager.MyListener - The element with locator-->By.xpath: //button[@type='submit'] was found
18:56:37 INFO  manager.MyListener - Start search element by locator-->By.xpath: //mat-dialog-container[@role='dialog']
18:56:37 INFO  manager.MyListener - The element with locator-->By.xpath: //mat-dialog-container[@role='dialog'] was found
18:56:37 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@aria-modal='true']
18:56:37 INFO  manager.MyListener - The element with locator-->By.xpath: //*[@aria-modal='true'] was found
18:56:37 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[text()='Ok']
18:56:37 INFO  manager.MyListener - The element with locator-->By.xpath: //button[text()='Ok'] was found
18:56:37 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[text()='Ok']
18:56:37 INFO  manager.MyListener - The element with locator-->By.xpath: //button[text()='Ok'] was found
18:56:37 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0618fd72c08cc6f5575a206e050bb916)] -> xpath: //button[text()='Ok']]
18:56:37 INFO  manager.MyListener - Start search element by locator-->By.xpath: //a[contains(text(),'Logout')]
18:56:53 INFO  manager.MyListener - The element with locator-->By.xpath: //a[contains(text(),'Logout')] was found
18:56:53 INFO  manager.MyListener - Start search element by locator-->By.xpath: //a[text()=' Log in ']
18:56:53 INFO  manager.MyListener - The element with locator-->By.xpath: //a[text()=' Log in '] was found
18:56:53 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0618fd72c08cc6f5575a206e050bb916)] -> xpath: //a[text()=' Log in ']]
18:56:53 INFO  manager.MyListener - Start search element by locator-->By.xpath: //input[@id='email']
18:56:53 INFO  manager.MyListener - The element with locator-->By.xpath: //input[@id='email'] was found
18:56:53 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0618fd72c08cc6f5575a206e050bb916)] -> xpath: //input[@id='email']]
18:56:53 INFO  manager.MyListener - Start search element by locator-->By.xpath: //input[@id='password']
18:56:53 INFO  manager.MyListener - The element with locator-->By.xpath: //input[@id='password'] was found
18:56:53 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0618fd72c08cc6f5575a206e050bb916)] -> xpath: //input[@id='password']]
18:56:53 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@type='submit']
18:56:53 INFO  manager.MyListener - The element with locator-->By.xpath: //button[@type='submit'] was found
18:56:53 INFO  manager.MyListener - Start search element by locator-->By.xpath: //mat-dialog-container[@role='dialog']
18:56:53 INFO  manager.MyListener - The element with locator-->By.xpath: //mat-dialog-container[@role='dialog'] was found
18:56:54 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@aria-modal='true']
18:56:54 INFO  manager.MyListener - The element with locator-->By.xpath: //*[@aria-modal='true'] was found
18:56:54 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[text()='Ok']
18:56:54 INFO  manager.MyListener - The element with locator-->By.xpath: //button[text()='Ok'] was found
18:56:54 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[text()='Ok']
18:56:54 INFO  manager.MyListener - The element with locator-->By.xpath: //button[text()='Ok'] was found
18:56:54 INFO  manager.MyListener - Click on WebElement by locator-->[[ChromeDriver: chrome on WINDOWS (0618fd72c08cc6f5575a206e050bb916)] -> xpath: //button[text()='Ok']]
